,cid,pid,activity
7769,5327,P11021,0.0
7770,5327,O86157,0.0
7771,5327,Q99VQ4,0.0
7772,31401,P11411,0.0
7773,31401,P98170,0.0
7774,31401,Q9F4F7,0.0
7775,31401,O95372,0.0
7776,31401,P55210,0.0
7777,31401,Q9NPC2,0.0
7778,31401,P9WFX0,0.0
7779,31401,Q05DJ8,0.0
7780,31401,P08659,0.0
7781,31401,P9WQ59,0.0
7782,31401,P11021,0.0
7783,31401,P65502,0.0
7784,31401,O86157,0.0
7785,31401,P21700,0.0
7786,4890,Q9F4F7,0.0
7787,4890,P11021,0.0
7788,4890,P08659,0.0
7789,6442177,Q9F4F7,0.0
7790,6442177,P11021,0.0
7791,6442177,P08659,0.0
7792,154059,Q9F4F7,0.0
7793,154059,P11021,0.0
7794,154059,P08659,0.0
7795,4506,Q9F4F7,0.0
7796,4506,P55210,0.0
7797,4506,Q05DJ8,0.0
7798,4506,P9WQ59,0.0
7799,4506,P11021,0.0
7800,4506,P65502,0.0
7801,4506,O86157,0.0
7802,4506,P08659,0.0
7803,4506,P21700,0.0
7804,4506,Q99VQ4,0.0
7805,6435415,Q9F4F7,1.0
7806,6435415,P11021,0.0
7807,6435415,P08659,0.0
7808,104838,Q53TY8,1.0
7809,104838,P14677,1.0
7810,104838,P9WFX0,0.0
7811,104838,P0AD64,1.0
7812,104838,Q8G9Q0,1.0
7813,104838,Q9L4P2,1.0
7814,104838,P05364,1.0
7815,104838,Q8GDC1,1.0
7816,104838,P11021,0.0
7817,104838,Q9XAY4,1.0
7818,104838,Q2HY42,1.0
7819,104838,Q840P9,1.0
7820,104838,Q8RL90,1.0
7821,104838,Q0VTS0,1.0
7822,104838,Q0VTR6,1.0
7823,104838,Q0VTR8,1.0
7824,104838,Q08I33,1.0
7825,104838,Q3Y6Q3,1.0
7826,104838,Q5U7L7,1.0
7827,104838,P21700,0.0
7828,104838,Q99VQ4,1.0
7829,104838,P08659,0.0
7830,104838,Q6XEC0,1.0
7831,4912,P00761,1.0
7832,4912,P08659,0.0
7833,4912,P0AF67,0.0
7834,4912,P11411,0.0
7835,4912,P98170,0.0
7836,4912,Q9F4F7,0.0
7837,4912,O95372,0.0
7838,4912,P55210,0.0
7839,4912,Q9NPC2,0.0
7840,4912,P9WFX0,0.0
7841,4912,Q05DJ8,0.0
7842,4912,P9WQ59,0.0
7843,4912,P11021,0.0
7844,4912,P65502,0.0
7845,4912,O86157,0.0
7846,4912,Q99VQ4,0.0
7847,5468,P08659,1.0
7848,5468,O95372,0.0
7849,5468,P55210,0.0
7850,5468,P9WFX0,0.0
7851,5468,Q05DJ8,0.0
7852,5468,P9WQ59,0.0
7853,5468,P11021,0.0
7854,5468,P65502,0.0
7855,5468,O86157,0.0
7856,92727,Q72874,1.0
7857,92727,Q9YQ12,1.0
7858,92727,Q9F4F7,0.0
7859,92727,P11021,0.0
7860,92727,P08659,0.0
7861,92727,P86926,0.0
7862,33478,P9WFX0,0.0
7863,33478,P08659,0.0
7864,115163,P08659,0.0
7865,115163,P0AF67,0.0
7866,115163,Q9F4F7,0.0
7867,115163,P11021,0.0
7868,123630,Q9EXV5,1.0
7869,123630,Q2XPY6,1.0
7870,123630,Q46991,1.0
7871,123630,Q670S6,1.0
7872,123630,Q6W9J1,1.0
7873,123630,P05364,1.0
7874,123630,P0AD64,1.0
7875,123630,Q50H31,1.0
7876,123630,P94958,1.0
7877,123630,P0AD63,1.0
7878,123630,Q6GWS8,1.0
7879,123630,P00811,1.0
7880,123630,P00808,1.0
7881,123630,P05193,1.0
7882,123630,Q3SAW3,1.0
7883,123630,Q6JP75,1.0
7884,36921,Q670S6,1.0
7885,36921,P0AD64,1.0
7886,36921,Q4TVR4,1.0
7887,36921,P0AD63,1.0
7888,36921,Q7X575,1.0
7889,36921,Q2XPY6,1.0
7890,4747,Q9F4F7,0.0
7891,4747,P9WFX0,0.0
7892,4747,P11021,0.0
7893,4747,P08659,0.0
7894,3652,Q9F4F7,0.0
7895,3652,P11021,0.0
7896,3652,P08659,0.0
7897,10026,P08659,0.0
7898,23897,P11021,0.0
7899,4761,P11021,0.0
7900,941651,P11411,0.0
7901,941651,P98170,0.0
7902,941651,Q9F4F7,0.0
7903,941651,O95372,0.0
7904,941651,P55210,0.0
7905,941651,Q9NPC2,0.0
7906,941651,Q05DJ8,0.0
7907,941651,P08659,0.0
7908,941651,P9WQ59,0.0
7909,941651,P11021,0.0
7910,941651,P65502,0.0
7911,941651,O86157,0.0
7912,3775,P08659,0.0
7913,3775,P0AF67,0.0
7914,3775,Q9F4F7,0.0
7915,3775,P11021,0.0
7916,4688,P08659,0.0
7917,4688,P0AF67,0.0
7918,4688,Q9F4F7,0.0
7919,4688,P11021,0.0
7920,3000540,P21700,0.0
7921,3000540,Q99VQ4,1.0
7922,123619,Q9F4F7,0.0
7923,123619,P11021,0.0
7924,123619,P08659,0.0
7925,123619,P21700,0.0
7926,123619,Q99VQ4,0.0
7927,5780,O95372,0.0
7928,5780,P55210,0.0
7929,5780,Q9NPC2,0.0
7930,5780,Q05DJ8,0.0
7931,5780,P08659,0.0
7932,5780,P9WQ59,0.0
7933,5780,Q02936,0.0
7934,5780,P11021,0.0
7935,5780,P65502,0.0
7936,5780,O86157,0.0
7937,5780,Q99VQ4,0.0
7938,5280805,P10481,1.0
7939,5280805,P11411,0.0
7940,5280805,P98170,0.0
7941,5280805,Q9F4F7,0.0
7942,5280805,O95372,0.0
7943,5280805,P55210,0.0
7944,5280805,Q9NPC2,0.0
7945,5280805,P08659,0.0
7946,5280805,P11021,0.0
7947,5280805,P21700,0.0
7948,5280805,Q99VQ4,0.0
7949,5881,Q9GRG7,1.0
7950,5881,O95372,0.0
7951,5881,P55210,0.0
7952,5881,Q9NPC2,0.0
7953,5881,Q05DJ8,0.0
7954,5881,P9WQ59,0.0
7955,5881,P11021,0.0
7956,5881,P65502,0.0
7957,5881,O86157,0.0
7958,5881,P21700,0.0
7959,5881,Q99VQ4,0.0
7960,5881,P08659,0.0
7961,159055,P0AF67,0.0
7962,159055,Q9F4F7,0.0
7963,159055,P11021,0.0
7964,159055,P08659,0.0
7965,1030,P0AF67,0.0
7966,1030,Q9F4F7,0.0
7967,1030,O95372,0.0
7968,1030,P55210,0.0
7969,1030,Q05DJ8,0.0
7970,1030,P08659,0.0
7971,1030,P9WQ59,0.0
7972,1030,Q02936,0.0
7973,1030,P11021,0.0
7974,1030,P65502,0.0
7975,1030,O86157,0.0
7976,3102,P81245,1.0
7977,3102,P0AF67,0.0
7978,3102,Q9F4F7,0.0
7979,3102,O95372,0.0
7980,3102,P55210,0.0
7981,3102,Q05DJ8,0.0
7982,3102,P08659,0.0
7983,3102,P9WQ59,0.0
7984,3102,Q02936,0.0
7985,3102,P11021,0.0
7986,3102,P65502,0.0
7987,3102,O86157,0.0
7988,1123,P08659,1.0
7989,1123,P0AF67,0.0
7990,1123,Q9F4F7,0.0
7991,1123,O95372,0.0
7992,1123,P55210,0.0
7993,1123,Q9NPC2,0.0
7994,1123,Q05DJ8,0.0
7995,1123,P11021,0.0
7996,1123,P9WQ59,0.0
7997,1123,P65502,0.0
7998,1123,O86157,0.0
7999,1123,P21700,0.0
8000,1123,Q99VQ4,0.0
8001,3371,P08659,1.0
8002,3371,Q02499,0.0
8003,3371,P0AF67,0.0
8004,3371,P11411,0.0
8005,3371,P98170,0.0
8006,3371,Q9F4F7,0.0
8007,3371,P55210,0.0
8008,3371,P9WFX0,0.0
8009,3371,Q05DJ8,0.0
8010,3371,P9WQ59,0.0
8011,3371,P11021,0.0
8012,3371,P65502,0.0
8013,3371,O86157,0.0
8014,3371,P21700,0.0
8015,3371,Q99VQ4,0.0
8016,5288783,Q9F4F7,0.0
8017,5288783,O95372,0.0
8018,5288783,P55210,0.0
8019,5288783,Q9NPC2,0.0
8020,5288783,P11021,0.0
8021,5288783,P08659,0.0
8022,5288783,P21700,0.0
8023,5288783,Q99VQ4,0.0
8024,3776,P0AF67,0.0
8025,3776,Q9F4F7,0.0
8026,3776,P11021,0.0
8027,3776,P08659,0.0
8028,978,Q81VW8,1.0
8029,978,P0AF67,0.0
8030,978,Q9F4F7,0.0
8031,978,O95372,0.0
8032,978,P55210,0.0
8033,978,Q9NPC2,0.0
8034,978,Q05DJ8,0.0
8035,978,P9WQ59,0.0
8036,978,Q02936,0.0
8037,978,P11021,0.0
8038,978,P65502,0.0
8039,978,O86157,0.0
8040,978,P08659,0.0
8041,6989,P81245,1.0
8042,6989,Q4QYD9,1.0
8043,6989,P08659,0.0
8044,6989,Q9F4F7,0.0
8045,6989,O95372,0.0
8046,6989,P55210,0.0
8047,6989,Q9NPC2,0.0
8048,6989,Q05DJ8,0.0
8049,6989,P9WQ59,0.0
8050,6989,Q02936,0.0
8051,6989,P11021,0.0
8052,6989,P65502,0.0
8053,6989,O86157,0.0
8054,119,Q91ZM7,1.0
8055,119,P08659,0.0
8056,119,P0AF67,0.0
8057,119,P11411,0.0
8058,119,P98170,0.0
8059,119,Q9F4F7,0.0
8060,119,O95372,0.0
8061,119,Q6RY99,0.0
8062,119,P55210,0.0
8063,119,Q9NPC2,0.0
8064,119,P9WFX0,0.0
8065,119,Q05DJ8,0.0
8066,119,P11021,0.0
8067,119,P9WQ59,0.0
8068,119,P65502,0.0
8069,119,O86157,0.0
8070,119,P21700,0.0
8071,5311,Q9ZTP8,1.0
8072,5311,Q94F81,1.0
8073,5311,Q9XYC7,1.0
8074,5311,Q7K6A1,1.0
8075,5311,Q5RJZ2,1.0
8076,5311,Q99P97,1.0
8077,5311,Q70I53,1.0
8078,5311,O95372,0.0
8079,5311,P55210,0.0
8080,5311,Q9NPC2,0.0
8081,5311,P0DPH8,1.0
8082,5311,Q05DJ8,0.0
8083,5311,P9WQ59,0.0
8084,5311,P11021,0.0
8085,5311,P65502,0.0
8086,5311,O86157,0.0
8087,5311,P08659,0.0
8088,5311,P21700,0.0
8089,5311,O42713,0.0
8090,72081,P11021,0.0
8091,72081,P08659,0.0
8092,221493,O95372,0.0
8093,221493,P55210,0.0
8094,221493,Q9NPC2,0.0
8095,221493,Q05DJ8,0.0
8096,221493,P9WQ59,0.0
8097,221493,Q02936,0.0
8098,221493,P11021,0.0
8099,221493,P65502,0.0
8100,221493,O86157,0.0
8101,936,Q8I6E4,1.0
8102,936,P11411,0.0
8103,936,P98170,0.0
8104,936,Q9F4F7,0.0
8105,936,O95372,0.0
8106,936,P55210,0.0
8107,936,Q9NPC2,0.0
8108,936,Q05DJ8,0.0
8109,936,P08659,0.0
8110,936,P9WQ59,0.0
8111,936,P11021,0.0
8112,936,P65502,0.0
8113,936,O86157,0.0
8114,936,P21700,0.0
8115,936,Q99VQ4,0.0
8116,3000226,O95372,0.0
8117,3000226,P55210,0.0
8118,3000226,Q9NPC2,0.0
8119,3000226,Q05DJ8,0.0
8120,3000226,P08659,0.0
8121,3000226,P9WQ59,0.0
8122,3000226,P11021,0.0
8123,3000226,P65502,0.0
8124,3000226,O86157,0.0
8125,445154,P08659,1.0
8126,445154,P11021,0.0
8127,445154,Q49PX0,1.0
8128,445154,P09960,1.0
8129,445154,Q02499,1.0
8130,445154,P0AF67,0.0
8131,445154,P11411,0.0
8132,445154,P98170,0.0
8133,445154,Q9F4F7,0.0
8134,445154,O95372,0.0
8135,445154,Q9EQ79,1.0
8136,445154,Q9JKS8,1.0
8137,445154,P55210,0.0
8138,445154,Q9NPC2,0.0
8139,445154,P9WFX0,0.0
8140,445154,Q05DJ8,0.0
8141,445154,P9WQ59,0.0
8142,445154,P65502,0.0
8143,445154,O86157,0.0
8144,445154,P21700,0.0
8145,445154,O42713,1.0
8146,445154,Q99VQ4,0.0
8147,445154,Q01158,1.0
8148,5988,Q9F4F7,0.0
8149,5988,P11021,0.0
8150,5988,P08659,0.0
8151,8955,O95372,0.0
8152,8955,P55210,0.0
8153,8955,P9WFX0,0.0
8154,8955,Q05DJ8,0.0
8155,8955,P08659,0.0
8156,8955,P9WQ59,0.0
8157,8955,Q02936,0.0
8158,8955,P11021,0.0
8159,8955,P65502,0.0
8160,8955,O86157,0.0
8161,8955,P21700,0.0
8162,8955,Q99VQ4,0.0
8163,84815,Q9F4F7,0.0
8164,84815,P11021,0.0
8165,4849,P08659,0.0
8166,4849,P0AF67,0.0
8167,4849,Q9F4F7,0.0
8168,4849,O95372,0.0
8169,4849,P55210,0.0
8170,4849,P9WFX0,0.0
8171,4849,Q05DJ8,0.0
8172,4849,P9WQ59,0.0
8173,4849,P11021,0.0
8174,4849,P65502,0.0
8175,4849,O86157,0.0
8176,439280,P08659,1.0
8177,439280,P0AF67,0.0
8178,439280,Q9F4F7,0.0
8179,439280,O95372,0.0
8180,439280,P55210,0.0
8181,439280,Q05DJ8,0.0
8182,439280,P11021,0.0
8183,439280,P9WQ59,0.0
8184,439280,P65502,0.0
8185,439280,O86157,0.0
8186,439280,P21700,0.0
8187,3893,P08659,1.0
8188,3893,P0AF67,0.0
8189,3893,O95372,0.0
8190,3893,P55210,0.0
8191,3893,Q05DJ8,0.0
8192,3893,P9WQ59,0.0
8193,3893,Q02936,0.0
8194,3893,P11021,0.0
8195,3893,P65502,0.0
8196,3893,O86157,0.0
8197,757,Q9F4F7,0.0
8198,757,P11021,0.0
8199,757,P08659,0.0
8200,7405,Q9F4F7,0.0
8201,7405,O95372,0.0
8202,7405,P55210,0.0
8203,7405,Q05DJ8,0.0
8204,7405,P08659,0.0
8205,7405,P9WQ59,0.0
8206,7405,P11021,0.0
8207,7405,P65502,0.0
8208,7405,O86157,0.0
8209,7405,P21700,0.0
8210,187,P02718,1.0
8211,187,P58154,1.0
8212,187,Q9F4F7,0.0
8213,187,P11021,0.0
8214,187,P08659,0.0
8215,187,P21700,0.0
8216,187,Q99VQ4,0.0
8217,176,P08659,0.0
8218,1031,P08659,0.0
8219,5281,P0AF67,0.0
8220,5281,Q9F4F7,0.0
8221,5281,P11021,0.0
8222,5281,P08659,0.0
8223,643976,Q46604,1.0
8224,643976,Q56691,1.0
8225,996,Q2PCB5,1.0
8226,996,Q3I4V7,1.0
8227,996,P0AF67,0.0
8228,996,P11021,0.0
8229,996,P08659,0.0
8230,65359,P11021,0.0
8231,4641,Q9F4F7,0.0
8232,4641,O95372,0.0
8233,4641,P55210,0.0
8234,4641,P9WFX0,0.0
8235,4641,Q05DJ8,0.0
8236,4641,P9WQ59,0.0
8237,4641,P11021,0.0
8238,4641,P65502,0.0
8239,4641,O86157,0.0
8240,4641,Q99VQ4,0.0
8241,4641,P08659,0.0
8242,33042,Q9HWR2,1.0
8243,222528,P07445,1.0
8244,222528,O95372,0.0
8245,222528,P55210,0.0
8246,222528,Q9NPC2,0.0
8247,222528,Q05DJ8,0.0
8248,222528,P9WQ59,0.0
8249,222528,Q02936,0.0
8250,222528,P11021,0.0
8251,222528,P65502,0.0
8252,222528,O86157,0.0
8253,6503,P08659,0.0
8254,6503,Q9F4F7,0.0
8255,6503,P11021,0.0
8256,445580,Q9F4F7,1.0
8257,445580,P9WFX0,0.0
8258,445580,P11021,0.0
8259,445580,P08659,0.0
8260,1032,P08659,0.0
8261,243,Q01234,1.0
8262,243,P0AF67,0.0
8263,243,P55210,0.0
8264,243,Q05DJ8,0.0
8265,243,P9WQ59,0.0
8266,243,Q02936,0.0
8267,243,P11021,0.0
8268,243,P65502,0.0
8269,243,O86157,0.0
8270,243,Q99VQ4,0.0
8271,243,P08659,0.0
8272,985,Q9F4F7,0.0
8273,985,P11021,0.0
8274,985,P08659,0.0
8275,712,P08659,0.0
8276,2758,P0AF67,0.0
8277,2758,Q9F4F7,0.0
8278,2758,O95372,0.0
8279,2758,P55210,0.0
8280,2758,Q9NPC2,0.0
8281,2758,Q05DJ8,0.0
8282,2758,P9WQ59,0.0
8283,2758,Q02936,0.0
8284,2758,P11021,0.0
8285,2758,P65502,0.0
8286,2758,O86157,0.0
8287,2758,P08659,0.0
8288,1176,P0AF67,0.0
8289,1176,Q9F4F7,0.0
8290,1176,O95372,0.0
8291,1176,P55210,0.0
8292,1176,Q9NPC2,0.0
8293,1176,P9WFX0,0.0
8294,1176,P9WQ59,0.0
8295,1176,P11021,0.0
8296,1176,P65502,0.0
8297,1176,O86157,0.0
8298,1176,P08659,0.0
8299,1176,Q99VQ4,0.0
8300,71077,Q9F4F7,0.0
8301,71077,P11021,0.0
8302,71077,P08659,0.0
8303,71077,P21700,0.0
8304,2353,P03469,1.0
8305,2353,P08659,0.0
8306,2353,P0AF67,0.0
8307,2353,Q9F4F7,0.0
8308,2353,P11021,0.0
8309,2353,P0A031,0.0
8310,1023,P08659,0.0
8311,1023,P0AF67,0.0
8312,1023,Q9F4F7,0.0
8313,1023,P11021,0.0
8314,2993,Q9F4F7,1.0
8315,2993,P08659,0.0
8316,2993,P0AF67,0.0
8317,2993,P11021,0.0
8318,16958,P11021,0.0
8319,16958,P08659,0.0
8320,311,Q9RFR0,1.0
8321,311,P0AF67,0.0
8322,311,O95372,0.0
8323,311,P55210,0.0
8324,311,Q9NPC2,0.0
8325,311,P9WFX0,0.0
8326,311,Q05DJ8,0.0
8327,311,P9WQ59,0.0
8328,311,Q02936,0.0
8329,311,P11021,0.0
8330,311,P65502,0.0
8331,311,O86157,0.0
8332,311,P08659,0.0
8333,311,Q99VQ4,0.0
8334,612,P0AF67,0.0
8335,612,Q9F4F7,0.0
8336,612,P11021,0.0
8337,612,P08659,0.0
8338,5997,Q9F4F7,0.0
8339,5997,P11021,0.0
8340,5997,P08659,0.0
8341,7027,Q05DJ8,0.0
8342,7027,P9WQ59,0.0
8343,7027,P11021,0.0
8344,7027,P65502,0.0
8345,7027,O86157,0.0
8346,7027,P08659,0.0
8347,5585,P08659,0.0
8348,5585,P0AF67,0.0
8349,5585,Q9F4F7,0.0
8350,5585,O95372,0.0
8351,5585,P55210,0.0
8352,5585,Q9NPC2,0.0
8353,5585,P9WFX0,0.0
8354,5585,Q05DJ8,0.0
8355,5585,P9WQ59,0.0
8356,5585,P11021,0.0
8357,5585,P65502,0.0
8358,5585,O86157,0.0
8359,5585,Q99VQ4,0.0
8360,5453,P08659,0.0
8361,5453,Q9F4F7,0.0
8362,5453,O95372,0.0
8363,5453,P55210,0.0
8364,5453,P9WFX0,0.0
8365,5453,Q05DJ8,0.0
8366,5453,P9WQ59,0.0
8367,5453,P11021,0.0
8368,5453,P65502,0.0
8369,5453,O86157,0.0
8370,5453,Q99VQ4,0.0
8371,5756,P11411,0.0
8372,5756,P98170,0.0
8373,5756,Q9F4F7,0.0
8374,5756,O95372,0.0
8375,5756,P55210,0.0
8376,5756,Q9NPC2,0.0
8377,5756,P9WFX0,0.0
8378,5756,Q05DJ8,0.0
8379,5756,P08659,0.0
8380,5756,P9WQ59,0.0
8381,5756,P11021,0.0
8382,5756,P65502,0.0
8383,5756,O86157,0.0
8384,5756,P21700,0.0
8385,5756,Q99VQ4,0.0
8386,3001028,Q95KY9,1.0
8387,9046,P11411,0.0
8388,9046,P98170,0.0
8389,9046,Q9F4F7,0.0
8390,9046,O95372,0.0
8391,9046,P55210,0.0
8392,9046,Q9NPC2,0.0
8393,9046,Q05DJ8,0.0
8394,9046,P08659,0.0
8395,9046,P9WQ59,0.0
8396,9046,P11021,0.0
8397,9046,P65502,0.0
8398,9046,O86157,0.0
8399,21307,P08659,1.0
8400,21307,Q02499,0.0
8401,21307,P0AF67,0.0
8402,21307,P11411,0.0
8403,21307,P98170,0.0
8404,21307,Q9F4F7,0.0
8405,21307,O95372,0.0
8406,21307,P55210,0.0
8407,21307,Q9NPC2,0.0
8408,21307,Q05DJ8,0.0
8409,21307,P9WQ59,0.0
8410,21307,P11021,0.0
8411,21307,P65502,0.0
8412,21307,O86157,0.0
8413,21307,Q99VQ4,0.0
8414,10621,Q9F4F7,0.0
8415,10621,O95372,0.0
8416,10621,P55210,0.0
8417,10621,Q9NPC2,0.0
8418,10621,Q05DJ8,0.0
8419,10621,P08659,0.0
8420,10621,P9WQ59,0.0
8421,10621,P11021,0.0
8422,10621,P65502,0.0
8423,10621,O86157,0.0
8424,3739,P08659,0.0
8425,3739,P0AF67,0.0
8426,3739,Q9F4F7,0.0
8427,3739,O95372,0.0
8428,3739,P55210,0.0
8429,3739,Q9NPC2,0.0
8430,3739,P9WFX0,0.0
8431,3739,Q05DJ8,0.0
8432,3739,P9WQ59,0.0
8433,3739,P11021,0.0
8434,3739,P65502,0.0
8435,3739,O86157,0.0
8436,4495,Q9F4F7,1.0
8437,4495,Q02499,0.0
8438,4495,P08659,0.0
8439,4495,P0AF67,0.0
8440,4495,P11411,0.0
8441,4495,P98170,0.0
8442,4495,O95372,0.0
8443,4495,P55210,0.0
8444,4495,Q9NPC2,0.0
8445,4495,P9WFX0,0.0
8446,4495,Q05DJ8,0.0
8447,4495,P11021,0.0
8448,4495,P9WQ59,0.0
8449,4495,P65502,0.0
8450,4495,O86157,0.0
8451,4495,P21700,0.0
8452,4495,Q99VQ4,0.0
8453,2378,Q02499,0.0
8454,2378,P08659,0.0
8455,2378,P11411,0.0
8456,2378,P98170,0.0
8457,2378,Q9F4F7,0.0
8458,2378,O95372,1.0
8459,2378,P55210,0.0
8460,2378,Q9NPC2,0.0
8461,2378,P9WFX0,0.0
8462,2378,Q05DJ8,0.0
8463,2378,P9WQ59,0.0
8464,2378,P11021,0.0
8465,2378,P65502,0.0
8466,2378,O86157,0.0
8467,2378,P21700,0.0
8468,2378,Q99VQ4,1.0
8469,2788,P0DPI1,1.0
8470,2788,Q8VNN2,0.0
8471,2788,Q02499,0.0
8472,2788,P08659,0.0
8473,2788,P0AF67,0.0
8474,2788,P11411,0.0
8475,2788,P98170,0.0
8476,2788,Q9F4F7,0.0
8477,2788,O95372,0.0
8478,2788,P55210,0.0
8479,2788,Q9NPC2,0.0
8480,2788,P9WFX0,0.0
8481,2788,Q05DJ8,1.0
8482,2788,P9WQ59,0.0
8483,2788,P11021,0.0
8484,2788,P65502,0.0
8485,2788,O86157,0.0
8486,2788,Q99VQ4,1.0
8487,2950,Q9F4F7,1.0
8488,2950,P0AF67,0.0
8489,2950,P11411,0.0
8490,2950,P98170,0.0
8491,2950,O95372,0.0
8492,2950,P55210,0.0
8493,2950,Q9NPC2,0.0
8494,2950,P08659,0.0
8495,2950,P11021,0.0
8496,2950,Q99VQ4,0.0
8497,522325,P08659,0.0
8498,522325,P0AF67,0.0
8499,522325,Q9F4F7,0.0
8500,522325,P9WFX0,0.0
8501,522325,P11021,0.0
8502,522325,Q99VQ4,0.0
8503,4472,Q02499,0.0
8504,4472,P08659,0.0
8505,4472,P0AF67,0.0
8506,4472,P11411,0.0
8507,4472,P98170,0.0
8508,4472,Q9F4F7,0.0
8509,4472,O95372,0.0
8510,4472,P55210,0.0
8511,4472,Q9NPC2,0.0
8512,4472,P9WFX0,0.0
8513,4472,Q05DJ8,0.0
8514,4472,P11021,0.0
8515,4472,P9WQ59,0.0
8516,4472,P65502,0.0
8517,4472,O86157,0.0
8518,4472,P21700,0.0
8519,4472,Q99VQ4,0.0
8520,4764,P0A884,1.0
8521,4764,P00469,1.0
8522,4764,Q02499,0.0
8523,4764,P08659,0.0
8524,4764,P0AF67,0.0
8525,4764,P11411,0.0
8526,4764,P98170,0.0
8527,4764,Q9F4F7,0.0
8528,4764,O95372,0.0
8529,4764,P55210,0.0
8530,4764,Q9NPC2,0.0
8531,4764,P9WFX0,0.0
8532,4764,Q05DJ8,0.0
8533,4764,P9WQ59,0.0
8534,4764,P11021,0.0
8535,4764,P65502,0.0
8536,4764,O86157,0.0
8537,4764,Q99VQ4,0.0
8538,5641,Q9F4F7,0.0
8539,5641,P9WFX0,0.0
8540,5641,P11021,0.0
8541,5641,P08659,0.0
8542,5641,Q99VQ4,0.0
8543,5311399,P11021,0.0
8544,5311399,P08659,0.0
8545,3002977,P11021,0.0
8546,3002977,P08659,0.0
8547,2795,Q05DJ8,0.0
8548,2795,P9WQ59,0.0
8549,2795,P11021,0.0
8550,2795,P65502,0.0
8551,2893,Q9F4F7,0.0
8552,2893,P11021,0.0
8553,2893,P08659,0.0
8554,2893,P21700,0.0
8555,9880,Q690N0,1.0
8556,9880,P0AF67,0.0
8557,9880,Q9F4F7,0.0
8558,9880,O95372,0.0
8559,9880,P55210,0.0
8560,9880,Q9NPC2,0.0
8561,9880,Q05DJ8,0.0
8562,9880,P11021,0.0
8563,9880,P08659,0.0
8564,9880,P9WQ59,0.0
8565,9880,Q02936,0.0
8566,9880,P65502,0.0
8567,9880,O86157,0.0
8568,9880,P21700,0.0
8569,9880,Q99VQ4,0.0
8570,2966,P08659,0.0
8571,2966,P0AF67,0.0
8572,2966,Q9F4F7,0.0
8573,2966,P11021,0.0
8574,2966,P21700,0.0
8575,2966,Q99VQ4,0.0
8576,941361,Q8HY88,1.0
8577,941361,Q9F4F7,0.0
8578,941361,P9WFX0,0.0
8579,941361,P11021,0.0
8580,941361,P21700,0.0
8581,941361,Q99VQ4,0.0
8582,941361,P08659,0.0
8583,3396,Q9F4F7,1.0
8584,3396,P11021,0.0
8585,3396,P08659,0.0
8586,3396,P0AF67,0.0
8587,3396,P11411,0.0
8588,3396,P98170,0.0
8589,3396,O95372,0.0
8590,3396,P55210,0.0
8591,3396,Q9NPC2,0.0
8592,3396,P9WFX0,0.0
8593,3396,Q05DJ8,0.0
8594,3396,P9WQ59,0.0
8595,3396,P65502,0.0
8596,3396,O86157,0.0
8597,3396,P21700,0.0
8598,3396,Q99VQ4,0.0
8599,6018,Q9F4F7,0.0
8600,6018,O95372,0.0
8601,6018,P55210,0.0
8602,6018,Q9NPC2,0.0
8603,6018,Q05DJ8,0.0
8604,6018,P11021,0.0
8605,6018,P08659,0.0
8606,6018,P9WQ59,0.0
8607,6018,P65502,0.0
8608,6018,O86157,0.0
8609,6018,P21700,0.0
8610,6018,Q99VQ4,0.0
8611,134018,P08659,1.0
8612,134018,P11021,0.0
8613,134018,P21700,0.0
8614,208898,P11021,0.0
8615,208898,P08659,0.0
8616,854026,P08659,0.0
8617,285033,P08659,0.0
8618,285033,P0AF67,0.0
8619,285033,Q9F4F7,0.0
8620,285033,O95372,0.0
8621,285033,P55210,0.0
8622,285033,Q9NPC2,0.0
8623,285033,P11021,0.0
8624,644241,P86926,0.0
8625,11658860,P11021,0.0
8626,11658860,P08659,0.0
8627,53708,P08659,0.0
8628,53708,P0AF67,0.0
8629,53708,Q9F4F7,0.0
8630,53708,O95372,0.0
8631,53708,P55210,0.0
8632,53708,Q9NPC2,0.0
8633,53708,Q05DJ8,0.0
8634,53708,P11021,0.0
8635,53708,P9WQ59,0.0
8636,53708,P65502,0.0
8637,53708,O86157,0.0
8638,53708,P21700,0.0
8639,65833,Q9F4F7,0.0
8640,65833,P11021,0.0
8641,9574101,P11021,0.0
8642,9574101,P08659,0.0
8643,153994,P08659,0.0
8644,40326,Q9F4F7,0.0
8645,40326,O95372,0.0
8646,40326,P55210,0.0
8647,40326,Q05DJ8,0.0
8648,40326,P08659,0.0
8649,40326,P9WQ59,0.0
8650,40326,P11021,0.0
8651,40326,P65502,0.0
8652,40326,O86157,0.0
8653,40326,P21700,0.0
8654,71360,P11021,0.0
8655,71360,P08659,0.0
8656,30668,P21700,0.0
8657,30668,Q99VQ4,0.0
8658,30668,P08659,0.0
8659,40632,P08659,0.0
8660,40632,P0AF67,0.0
8661,40632,Q9F4F7,0.0
8662,40632,O95372,0.0
8663,40632,P55210,0.0
8664,40632,Q9NPC2,0.0
8665,40632,Q05DJ8,0.0
8666,40632,P11021,0.0
8667,40632,P9WQ59,0.0
8668,40632,P65502,0.0
8669,40632,O86157,0.0
8670,40632,P21700,0.0
8671,11219835,P08659,1.0
8672,176077,Q9UUZ4,1.0
8673,176077,Q59750,1.0
8674,176077,Q8VNN2,1.0
